condition,arm,phase,online_step,mean,ci_lo,ci_hi,n_seeds,in_band
r2dreamer_cluster,planner72,slide_event,900000,0.6787702111694164,0.4909913769484159,0.8454368778360831,8,True
r2dreamer_cluster,planner72,slide_event,950000,0.7360089994804164,0.6527124874410697,0.8159683806813156,8,True
r2dreamer_cluster,planner72,slide_event,1000000,0.7538527182112262,0.6788527182112263,0.8310769646147005,8,True
r2dreamer_cluster,planner72,slide_event,1050000,0.7992647031142915,0.7570277049006574,0.8423761244878912,8,True
r2dreamer_cluster,planner72,slide_event,1100000,0.7674880956119109,0.6361337038071098,0.8715978539010654,8,True
r2dreamer_cluster,planner72,slide_event,1150000,0.7448163401906946,0.6679172472201732,0.8312392426850259,7,True
r2dreamer_cluster,planner72,slide_event,1200000,0.7493490398714279,0.6486862342086223,0.8524307308374472,7,True
r2dreamer_cluster,planner72,slide_event,1250000,0.7671615839755833,0.6742829506393381,0.8611168014237827,7,True
r2dreamer_cluster,planner72,slide_event,1300000,0.8429510561846689,0.7945684523809524,0.8886178861788618,7,True
r2dreamer_cluster,planner72,slide_event,1350000,0.7973580587142826,0.6756658682209006,0.900492957746479,7,True
r2dreamer_cluster,planner72,slide_event,1400000,0.8903056622344909,0.8132825504602069,0.9386521263716722,7,True
r2dreamer_cluster,planner72,slide_event,1450000,0.846676377325884,0.7703656819307659,0.9132165023115945,7,True
r2dreamer_cluster,planner72,slide_event,1500000,0.788615923375153,0.626489291234268,0.9335044197319647,7,True
r2dreamer_cluster,planner72,slide_event,1550000,0.8251631825997156,0.7437116476013124,0.8959836789934246,7,True
r2dreamer_cluster,planner72,slide_event,1600000,0.8556067588325653,0.723963133640553,0.9523809523809523,7,True
r2dreamer_cluster,planner72,slide_event,1650000,0.8048042594482224,0.6919752348544917,0.9149643149643149,7,True
r2dreamer_cluster,planner72,slide_event,1700000,0.8721695102243024,0.7983305322128852,0.942857142857143,7,True
r2dreamer_cluster,planner72,slide_event,1750000,0.9190476190476191,0.8713095238095238,0.9619047619047619,7,True
r2dreamer_cluster,planner72,slide_event,1800000,0.835846673998941,0.7027781172349179,0.9190476190476192,7,True
r2dreamer_cluster,planner72,slide_event,1850000,0.8569393148503801,0.775783391605522,0.9283678862789514,7,True
r2dreamer_cluster,planner72,slide_event,1900000,0.8332726168791743,0.7379738051869199,0.9095238095238095,7,True
r2dreamer_cluster,planner72,slide_event,1950000,0.741148318115414,0.6099609075288618,0.861513949013949,7,True
r2dreamer_cluster,r2teacher,slide_event,50000,0.0,0.0,0.0,4,True
r2dreamer_cluster,r2teacher,slide_event,100000,0.008333333333333333,0.0,0.025,4,True
r2dreamer_cluster,r2teacher,slide_event,150000,0.016666666666666666,0.0,0.05,4,True
r2dreamer_cluster,r2teacher,slide_event,200000,0.0707368018160701,0.0,0.16963636363636364,4,True
r2dreamer_cluster,r2teacher,slide_event,250000,0.15,0.016666666666666666,0.3833333333333333,4,True
r2dreamer_cluster,r2teacher,slide_event,300000,0.3666666666666667,0.15,0.6333333333333333,4,True
r2dreamer_cluster,r2teacher,slide_event,350000,0.6262334736255002,0.4366582861931699,0.7330498866213151,4,True
r2dreamer_cluster,r2teacher,slide_event,400000,0.44468471703746026,0.26358232391206815,0.6074893710599618,4,True
r2dreamer_cluster,r2teacher,slide_event,450000,0.7916666666666667,0.7666666666666667,0.825,4,True
r2dreamer_cluster,r2teacher,slide_event,500000,0.7470214629872974,0.5993977222952256,0.8666666666666667,4,True
r2dreamer_cluster,r2teacher,slide_event,550000,0.8318258509389671,0.7538108861502348,0.9083333333333334,4,True
r2dreamer_cluster,r2teacher,slide_event,600000,0.8833819241982508,0.8500000000000001,0.9167152575315842,4,True
r2dreamer_cluster,r2teacher,slide_event,650000,0.85,0.8166666666666667,0.8833333333333333,4,True
r2dreamer_cluster,r2teacher,slide_event,700000,0.7629357298474945,0.7,0.8258714596949892,4,True
r2dreamer_cluster,r2teacher,slide_event,750000,0.8193916349809887,0.7666666666666667,0.9,3,True
r2dreamer_cluster,r2teacher,slide_event,800000,0.7990972222222222,0.730625,0.9333333333333332,3,True
r2dreamer_cluster,r2teacher,slide_event,850000,0.882040953340047,0.846122860020141,0.9333333333333332,3,True
r2dreamer_cluster,r2teacher,slide_event,900000,0.8732899022801304,0.819869706840391,0.9333333333333332,3,True
r2dreamer_cluster,r2teacher,slide_event,950000,0.8213184476342371,0.730622009569378,0.9666666666666667,3,True
r2dreamer_cluster,r2teacher,slide_event,1000000,0.9665041641275645,0.9661791590493601,0.9666666666666667,3,True
r2dreamer_cluster,r2teacher,slide_event,1050000,0.7225838238269944,0.6682080924855492,0.7666666666666667,3,True
r2dreamer_cluster,r2teacher,slide_event,1100000,0.9029835390946502,0.842283950617284,1.0,3,True
r2dreamer_cluster,r2teacher,slide_event,1150000,0.8666666666666667,0.8666666666666667,0.8666666666666667,2,False
r2dreamer_cluster,r2teacher,slide_event,1200000,0.95,0.9,1.0,2,False
r2dreamer_cluster,r2teacher,slide_event,1250000,0.8833333333333333,0.8333333333333334,0.9333333333333333,2,False
r2dreamer_cluster,r2teacher,slide_event,1300000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,slide_event,1350000,0.9181341719077568,0.8362683438155136,1.0,2,False
r2dreamer_cluster,r2teacher,slide_event,1400000,0.852683615819209,0.8,0.9053672316384181,2,False
r2dreamer_cluster,r2teacher,slide_event,1450000,0.95,0.9333333333333333,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,slide_event,1500000,0.9666666666666667,0.9666666666666667,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,slide_event,1550000,0.8833333333333333,0.8666666666666667,0.9,2,False
r2dreamer_cluster,r2teacher,slide_event,1600000,0.8833333333333333,0.8666666666666667,0.9,2,False
r2dreamer_cluster,r2teacher,slide_event,1650000,0.8307598039215687,0.828186274509804,0.8333333333333334,2,False
r2dreamer_cluster,r2teacher,slide_event,1700000,0.9333333333333333,0.9333333333333333,0.9333333333333333,2,False
r2dreamer_cluster,r2teacher,slide_event,1750000,0.8500000000000001,0.8333333333333334,0.8666666666666667,2,False
r2dreamer_cluster,r2teacher,slide_event,1800000,0.95,0.9333333333333333,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,slide_event,1850000,0.9,0.8333333333333334,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,slide_event,1900000,0.9,0.9,0.9,2,False
r2dreamer_cluster,r2teacher,slide_event,1950000,0.8126543209876543,0.7253086419753086,0.9,2,False
r2dreamer_cluster,human,home,50000,0.0,0.0,0.0,16,True
r2dreamer_cluster,human,home,100000,0.0,0.0,0.0,16,True
r2dreamer_cluster,human,home,150000,0.00441869167106885,0.0,0.010416666666666668,16,True
r2dreamer_cluster,human,home,200000,0.09817695537355732,0.06838656231647737,0.12838659183319379,16,True
r2dreamer_cluster,human,home,250000,0.32997025495316734,0.2232572484662532,0.45031100905828075,16,True
r2dreamer_cluster,human,home,300000,0.5660317628272298,0.4533635900670467,0.678053309196304,16,True
r2dreamer_cluster,human,home,350000,0.5956806707636448,0.5020356675312251,0.6841933025867089,16,True
r2dreamer_cluster,human,home,400000,0.6897699182073922,0.6123797875727035,0.7566878430419051,16,True
r2dreamer_cluster,human,home,450000,0.7015089821729292,0.6352845715330125,0.7621942585149506,16,True
r2dreamer_cluster,human,home,500000,0.7806860437176022,0.7235766540001303,0.829092320005587,16,True
r2dreamer_cluster,human,home,550000,0.769347141117237,0.6703735676361204,0.8589328386155786,16,True
r2dreamer_cluster,human,home,600000,0.7717181179424861,0.7096740734183191,0.8226083495984068,16,True
r2dreamer_cluster,human,home,650000,0.7835021596674843,0.7209979390091305,0.8459301592954808,16,True
r2dreamer_cluster,human,home,700000,0.8606578690239349,0.811826978895345,0.90506761796911,16,True
r2dreamer_cluster,human,home,750000,0.7907809518748825,0.7114281809898536,0.8645833333333333,16,True
r2dreamer_cluster,human,home,800000,0.8718248775099154,0.823425086585354,0.9169003976316611,16,True
r2dreamer_cluster,human,home,850000,0.8059783193250492,0.7304161431920688,0.8773796374957447,16,True
r2dreamer_cluster,human,home,900000,0.8393097784272262,0.7976867653547526,0.8797571822877472,16,True
r2dreamer_cluster,human,home,950000,0.8183089062328908,0.7416787099009611,0.8809419305389198,16,True
r2dreamer_cluster,human,home,1000000,0.8561658644861159,0.8128205128205128,0.8946274029476542,13,True
r2dreamer_cluster,human,home,1050000,0.8687352467636321,0.806521245898788,0.9217696445859065,13,True
r2dreamer_cluster,human,home,1100000,0.8402327285780525,0.7875121275121276,0.8913484596937835,13,True
r2dreamer_cluster,human,home,1150000,0.8092553375144121,0.7645512310715931,0.8534080262445441,13,True
r2dreamer_cluster,human,home,1200000,0.8604013211485111,0.8239239453233117,0.8944051415708447,13,True
r2dreamer_cluster,human,home,1250000,0.8716989124485378,0.8332373739869993,0.9096030373091843,13,True
r2dreamer_cluster,human,home,1300000,0.8468635531135533,0.8025641025641026,0.8897435897435899,13,True
r2dreamer_cluster,human,home,1350000,0.8905837005855494,0.8478336411984035,0.9298908079759437,13,True
r2dreamer_cluster,human,home,1400000,0.8244316920734426,0.7744161378668445,0.8730774750890137,13,True
r2dreamer_cluster,human,home,1450000,0.8851992713132464,0.8534093323335522,0.9159685020824772,13,True
r2dreamer_cluster,human,home,1500000,0.8339119874306824,0.7902427726681464,0.8793220391421156,13,True
r2dreamer_cluster,human,home,1550000,0.8581146603510756,0.8314667030768816,0.8857761740320345,13,True
r2dreamer_cluster,human,home,1600000,0.9019952180723886,0.8615242394261686,0.935897435897436,13,True
r2dreamer_cluster,human,home,1650000,0.8852338270046748,0.8394513197629627,0.9266403284530172,13,True
r2dreamer_cluster,human,home,1700000,0.9098096623628541,0.8795051372976905,0.935915621022004,13,True
r2dreamer_cluster,human,home,1750000,0.8398278828823329,0.7670742344441179,0.9067158937553673,13,True
r2dreamer_cluster,human,home,1800000,0.8702685287682704,0.7917697217126461,0.9307692307692309,13,True
r2dreamer_cluster,human,home,1850000,0.8679976933763205,0.8095786177597926,0.9179487179487181,13,True
r2dreamer_cluster,human,home,1900000,0.8827692701379186,0.836063926530171,0.927742909454341,13,True
r2dreamer_cluster,human,home,1950000,0.8974358974358976,0.8512820512820514,0.9282051282051283,13,True
r2dreamer_cluster,machine,home,50000,0.0,0.0,0.0,16,True
r2dreamer_cluster,machine,home,100000,0.0,0.0,0.0,16,True
r2dreamer_cluster,machine,home,150000,0.052848403246366804,0.015659705928359142,0.10425346997479275,16,True
r2dreamer_cluster,machine,home,200000,0.11517389571948998,0.07079918032786886,0.16683405196948994,16,True
r2dreamer_cluster,machine,home,250000,0.25459792336650044,0.16796711333642622,0.3592429557573783,16,True
r2dreamer_cluster,machine,home,300000,0.5793820770014202,0.4726783838239648,0.6806651816909474,16,True
r2dreamer_cluster,machine,home,350000,0.6189648128198576,0.5300771324701474,0.7047355571803791,16,True
r2dreamer_cluster,machine,home,400000,0.6788220202034672,0.6228061528677304,0.7354666815200424,16,True
r2dreamer_cluster,machine,home,450000,0.6891027840043928,0.604419843219545,0.7619406067182781,16,True
r2dreamer_cluster,machine,home,500000,0.6725006504250017,0.6054753451020995,0.7342040263765247,16,True
r2dreamer_cluster,machine,home,550000,0.7528616179330173,0.692217260597315,0.8177071850382513,16,True
r2dreamer_cluster,machine,home,600000,0.7608953904003862,0.698119772157947,0.8228356719569032,16,True
r2dreamer_cluster,machine,home,650000,0.6917756210491958,0.6131200835668256,0.7676350476923791,16,True
r2dreamer_cluster,machine,home,700000,0.8140237872967262,0.7814888595339475,0.8441179043034512,16,True
r2dreamer_cluster,machine,home,750000,0.7879948705621951,0.7091721328536638,0.8561456759818732,16,True
r2dreamer_cluster,machine,home,800000,0.8396984633404301,0.7917871299565207,0.8850624886691613,16,True
r2dreamer_cluster,machine,home,850000,0.7789132502709836,0.6989318671354915,0.8516595468470627,16,True
r2dreamer_cluster,machine,home,900000,0.8241347749927312,0.7914002496746653,0.8531684199279487,16,True
r2dreamer_cluster,machine,home,950000,0.8162184083161581,0.7677831551320519,0.8596533273224791,16,True
r2dreamer_cluster,machine,home,1000000,0.8308713693397523,0.7850710930315341,0.8807469311876757,13,True
r2dreamer_cluster,machine,home,1050000,0.8442580325731052,0.7667978990334046,0.899733513778486,13,True
r2dreamer_cluster,machine,home,1100000,0.8691865605658712,0.8307692307692309,0.9075154730327146,13,True
r2dreamer_cluster,machine,home,1150000,0.8321910185971906,0.7704911568553554,0.8806270032051284,13,True
r2dreamer_cluster,machine,home,1200000,0.8275929110950148,0.7579284611672538,0.8858540385106476,13,True
r2dreamer_cluster,machine,home,1250000,0.7881432396938088,0.7164495276065337,0.8504078799953261,13,True
r2dreamer_cluster,machine,home,1300000,0.8225281108889491,0.7694818654181145,0.870541060704906,13,True
r2dreamer_cluster,machine,home,1350000,0.8634633977402846,0.811232147701578,0.9077011102706699,13,True
r2dreamer_cluster,machine,home,1400000,0.8547492339945172,0.7651282051282052,0.9179487179487181,13,True
r2dreamer_cluster,machine,home,1450000,0.8624540150744914,0.8011733006550906,0.9128269564984896,13,True
r2dreamer_cluster,machine,home,1500000,0.859553589364138,0.803167375651308,0.9146801655134987,13,True
r2dreamer_cluster,machine,home,1550000,0.8481253253832963,0.7946819291568812,0.9029806773443017,13,True
r2dreamer_cluster,machine,home,1600000,0.8556893642129518,0.792826653050226,0.9090365160630977,13,True
r2dreamer_cluster,machine,home,1650000,0.8851713550742677,0.8523939921998177,0.9205128205128207,13,True
r2dreamer_cluster,machine,home,1700000,0.8810789729029622,0.8341154481800933,0.9224176348060787,13,True
r2dreamer_cluster,machine,home,1750000,0.8794871794871797,0.7948717948717949,0.9410256410256411,13,True
r2dreamer_cluster,machine,home,1800000,0.864147965429232,0.782078710849592,0.9194619766372422,13,True
r2dreamer_cluster,machine,home,1850000,0.8615384615384616,0.8178846153846153,0.9076923076923078,13,True
r2dreamer_cluster,machine,home,1900000,0.8252427780258457,0.7435883823363594,0.8931946046259348,13,True
r2dreamer_cluster,machine,home,1950000,0.8908458846797506,0.8626397558777751,0.9204063242401901,13,True
r2dreamer_cluster,planner72,home,50000,0.0,0.0,0.0,8,True
r2dreamer_cluster,planner72,home,100000,0.0,0.0,0.0,8,True
r2dreamer_cluster,planner72,home,150000,0.0,0.0,0.0,8,True
r2dreamer_cluster,planner72,home,200000,0.004166666666666667,0.0,0.0125,8,True
r2dreamer_cluster,planner72,home,250000,0.008333333333333333,0.0,0.020833333333333332,8,True
r2dreamer_cluster,planner72,home,300000,0.0125,0.0,0.037500000000000006,8,True
r2dreamer_cluster,planner72,home,350000,0.0125,0.0,0.029166666666666667,8,True
r2dreamer_cluster,planner72,home,400000,0.048898199875853504,0.008333333333333333,0.09782394475481052,8,True
r2dreamer_cluster,planner72,home,450000,0.0839087804959898,0.02207323232323232,0.15948422765864625,8,True
r2dreamer_cluster,planner72,home,500000,0.1978050957481337,0.05613842908146705,0.3622768581629341,8,True
r2dreamer_cluster,planner72,home,550000,0.31711373085416866,0.16001159430085,0.48254920074082064,8,True
r2dreamer_cluster,planner72,home,600000,0.42751135149178066,0.23191391698070238,0.6112646242179979,8,True
r2dreamer_cluster,planner72,home,650000,0.5435678392355572,0.3456785270040452,0.7315954736620186,8,True
r2dreamer_cluster,planner72,home,700000,0.593599409344615,0.39426257133201253,0.7627925363914796,8,True
r2dreamer_cluster,planner72,home,750000,0.4164340749665466,0.21874902083602163,0.624767034116513,8,True
r2dreamer_cluster,planner72,home,800000,0.5596210008095097,0.4386522443028165,0.6901091776523388,8,True
r2dreamer_cluster,planner72,home,850000,0.5705970149253732,0.33333333333333337,0.7909577114427861,8,True
r2dreamer_cluster,planner72,home,900000,0.6579368778360831,0.46541053921568626,0.8208430480144788,8,True
r2dreamer_cluster,planner72,home,950000,0.7068423328137498,0.6157558009251242,0.7808734939759037,8,True
r2dreamer_cluster,planner72,home,1000000,0.7288527182112263,0.6510191815274335,0.8069189398449752,8,True
r2dreamer_cluster,planner72,home,1050000,0.739983198137874,0.6879241394218585,0.7865903985349033,8,True
r2dreamer_cluster,planner72,home,1100000,0.7549880956119109,0.6093692077766015,0.8658469515057191,8,True
r2dreamer_cluster,planner72,home,1150000,0.7257687211430757,0.6480435346829494,0.8169535283993116,7,True
r2dreamer_cluster,planner72,home,1200000,0.7341672682380435,0.6367506603084959,0.8482565570763692,7,True
r2dreamer_cluster,planner72,home,1250000,0.7385901554041547,0.6441121245598115,0.8477314044963843,7,True
